,19000,20000,20500,21000,21500,22000,22500,23000,23500,24000,24500,25000,26000
2022-08-18,0,0,0,81.67,77.02,67.51,61.63,59.91,56.51,60.67,0,0,0
2022-08-19,126.88,96.39,86.07,83.49,62.32,71.2,297.84,0.0,87.14,0,0,0,0
