,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000
2021-09-12,116.22,97.97,96.38,86.03,81.46,78.93,75.37,74.44,80.7,0,0,0,0
2021-09-13,137.88,129.45,153.25,86.47,87.19,75.53,63.3,0.0,72.12,0,0,0,0
