,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000,68000
2021-10-28,84.46,97.1,99.33,93.58,66.64,83.32,85.87,84.36,86.21,82.68,87.32,83.07,0,0,0,0
2021-10-29,0,0,0,98.14,98.63,87.4,112.02,98.49,92.0,71.46,70.39,55.24,79.35,0,0,0
