,42000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000
2021-12-26,117.87,99.9,84.19,73.56,71.07,57.02,55.22,54.29,0,0,0,0
2021-12-27,0,0,0,78.77,66.92,63.05,60.76,59.28,69.42,43.54,0,0
