,42000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,58000
2021-05-14,146.55,138.13,129.96,128.72,118.06,103.86,95.15,86.65,81.39,76.34,75.31,64.94,61.78,0,105.53
2021-05-15,174.93,143.92,127.0,129.51,109.77,99.58,61.07,99.84,129.25,70.8,158.21,181.69,159.85,0,0
