,17000,18000,18500,19000,19500,20000,20500,21000,21500,22000,22500,23000,23500,24000,25000,26000
2022-09-13,126.5,113.46,106.49,94.71,86.65,82.2,85.18,83.24,77.39,86.08,88.89,99.41,0,0,0,0
2022-09-14,0,166.1,151.63,130.9,104.48,92.69,84.62,77.6,0,169.82,0,0,0,0,0,0
