,34000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000
2021-09-25,134.32,120.34,111.7,98.2,93.01,84.32,72.44,62.55,57.07,52.51,61.72,0,0
2021-09-26,0,0,113.89,112.6,145.03,122.84,106.44,89.37,76.58,71.98,73.58,0,0
