,14500,15000,15500,15750,16000,16250,16500,16750,17000,17250,17500,18000
2022-12-18,95.57,81.7,73.14,70.19,57.48,56.92,50.2,44.94,42.31,0,0,0
2022-12-19,0,0,90.33,70.87,59.33,48.29,37.42,42.78,36.61,0,67.69,0
