,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000
2022-05-22,111.12,107.85,97.29,85.46,75.96,68.35,0,0,0,0
2022-05-23,0,0,112.51,89.68,66.79,67.08,45.94,0,0,0
