,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000
2021-07-24,124.98,110.41,102.02,91.23,75.69,67.8,61.61,61.4,0,0,0,0,0
2021-07-25,0,0,0,108.14,166.67,135.52,80.38,61.04,60.81,0,0,0,0
