,21500,22000,22500,23000,23500,24000,24500,25000,26000,27000,28000
2022-08-08,70.9,76.47,73.22,68.77,63.14,62.46,64.44,0,0,0,0
2022-08-09,85.31,66.92,59.04,53.76,57.82,60.86,0,0,0,0,0
