,42000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000
2021-02-12,141.87,134.28,119.27,116.28,113.18,107.53,0,0,0,0,0,0
2021-02-13,194.09,147.41,136.86,115.75,95.77,90.1,101.93,0,0,0,0,0
