,22000,22500,23000,23500,24000,24500,25000,25500,26000,27000
2022-08-12,62.37,61.96,54.14,56.21,55.03,46.54,45.21,0,0,0
2022-08-13,112.07,0,71.71,50.34,39.66,37.55,45.92,47.29,0,0
