,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,56000
2021-08-21,87.29,93.07,85.26,78.46,78.81,77.05,69.97,72.42,70.56,0,0,0,0
2021-08-22,0,105.65,94.27,83.12,75.36,75.53,77.04,79.82,0,0,0,0,0
