2023-12-05,0,0,0,0,129.11,126.39,114.58,0,101.03,97.65,93.06,99.32,89.76,92.32,88.68,82.68,88.09,83.63,80.16,77.48,77.87,65.33,73.08,60.22,64.68,64.35,62.55,57.6,59.14,0,57.62,0,57.22,0,55.47,0,53.13,0,53.14,0,52.56,0,50.99,0,51.39,0,52.25,0,50.81,52.3,52.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-06,0,0,0,0,0,149.73,0,125.77,0,0,109.49,106.72,100.4,93.68,91.87,90.02,0,86.24,82.82,80.46,75.39,72.22,70.92,69.32,68.74,65.57,62.4,56.97,57.45,0,53.71,0,52.84,0,52.06,0,49.61,0,51.66,0,49.08,0,48.48,0,48.46,0,48.23,0,48.85,53.31,53.12,0,51.56,56.06,58.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-07,0,0,0,0,0,0,0,124.29,118.14,110.28,102.02,100.76,99.5,89.68,92.69,90.62,87.89,82.56,80.4,73.95,72.43,71.58,68.06,65.92,65.57,62.29,60.36,56.42,54.21,0,51.29,0,51.32,0,50.54,0,47.45,0,48.01,0,44.98,0,45.9,0,44.64,0,44.7,0,45.36,45.84,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-08,0,0,0,0,0,0,0,0,125.76,0,110.83,131.8,104.63,90.85,102.72,102.11,97.63,93.18,90.94,88.79,82.9,80.62,69.4,73.77,70.66,69.94,71.84,64.52,60.93,0,58.21,0,55.67,0,55.69,0,51.94,0,52.29,0,48.92,0,47.83,0,46.9,0,46.77,0,45.67,47.37,46.54,47.38,50.04,0,48.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-09,0,0,0,0,0,0,0,0,0,0,0,132.88,108.62,104.4,109.45,0,101.2,93.58,93.27,88.58,87.05,79.85,71.45,79.13,69.68,68.83,66.24,63.07,60.04,0,59.32,0,55.62,0,53.5,0,50.2,0,51.14,0,46.99,0,45.53,0,44.1,0,44.18,0,45.49,47.77,47.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-10,0,0,0,0,0,0,0,0,0,0,0,119.01,109.67,111.42,108.24,0,0,0,88.49,88.99,89.14,83.59,82.79,76.23,70.23,72.29,66.88,64.66,63.24,0,63.0,0,61.71,0,57.05,0,55.02,0,54.07,0,51.85,0,48.88,0,48.41,0,47.03,0,48.42,47.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-11,0,0,0,0,0,0,0,158.85,0,141.1,144.14,132.27,122.49,107.23,107.07,97.75,100.21,102.82,101.19,96.04,94.1,83.09,83.22,80.41,76.6,70.72,67.61,63.73,62.92,0,63.16,0,58.98,0,58.22,0,56.24,0,56.33,0,57.27,0,58.79,0,56.97,0,54.08,0,54.67,51.33,77.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-12,0,0,273.54,0,0,0,0,201.27,195.22,0,0,127.42,124.0,118.03,114.79,115.27,108.53,104.77,100.0,98.93,94.98,87.56,83.21,79.87,73.94,70.2,65.72,60.74,56.78,0,52.9,0,53.67,0,48.45,0,47.33,0,46.01,0,45.73,0,46.32,0,51.68,0,48.83,0,46.66,41.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13,0,0,0,0,0,0,0,0,0,0,0,161.21,188.66,0,134.53,130.48,124.91,153.95,136.01,131.51,123.43,125.21,121.11,108.59,105.36,97.46,89.33,82.99,82.54,63.55,74.95,62.66,65.48,65.13,65.3,56.47,57.27,52.91,53.06,47.28,45.57,47.16,42.05,44.36,44.63,42.15,44.99,0,44.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.42,0,149.85,122.57,114.33,105.67,126.5,111.71,161.82,89.01,114.95,88.43,91.16,91.49,88.42,82.87,86.96,69.17,72.26,62.44,54.72,59.21,49.28,45.87,39.65,34.68,33.64,33.62,39.92,45.04,48.85,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
