,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000
2021-09-11,0,115.98,104.05,90.43,88.65,78.47,75.02,67.12,73.7,0,0,0,0
2021-09-12,153.64,177.07,172.15,145.65,105.16,103.35,82.22,76.45,69.31,73.4,0,0,0
