,23000,23500,24000,24500,25000,25250,25500,25750,26000,26250,26500,26750,27000,27250,27500,28000,28500,29500
2023-06-09,0,0,0,49.74,39.43,0,35.21,29.33,30.09,28.31,29.64,28.03,0,0,0,0,0,0
2023-06-10,80.62,70.63,69.2,58.26,47.74,44.0,40.45,43.67,36.22,31.07,0.0,0,0,0,0,0,0,0
2023-06-11,0,0,0,68.34,60.51,57.37,45.79,38.28,34.41,46.2,37.32,0,0,0,0,0,0,0
