,34000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000
2021-06-15,144.67,116.45,113.58,95.15,92.26,91.16,83.17,85.61,69.25,57.64,0,0
2021-06-16,192.92,121.61,107.19,85.09,88.58,117.75,93.82,85.16,157.48,140.33,0,0
