,10000,15000,16000,18000,20000,22000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,50500,51000,51500,52000,52500,53000,53500,54000,55000,56000,58000,60000,62000,64000,65000,66000,68000,70000,72000,75000,80000,85000,90000,95000
2023-11-23,0,0,0,0,71.87,67.38,64.99,0,0,0,0,0,58.65,58.82,58.38,57.58,0,0,58.36,0,0,0,59.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-24,0,0,0,0,70.33,69.35,62.42,0,61.38,60.37,58.87,58.37,57.68,57.19,57.8,57.24,57.81,57.24,58.1,57.89,59.08,0,58.39,0,58.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25,0,0,0,0,0,65.73,0,0,0,60.33,0,58.53,0,57.3,0,55.84,0,56.43,56.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-26,0,0,0,0,0,66.35,63.01,0,60.46,59.24,0,57.62,57.38,58.07,56.74,57.12,55.67,0,56.37,58.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-27,0,0,0,0,70.46,66.57,62.99,0,61.16,58.87,57.91,0,56.71,56.59,56.61,55.51,55.59,0,55.51,55.91,56.56,57.52,57.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-28,0,0,0,74.75,0,66.59,63.62,0,60.9,0,58.4,0,56.69,56.38,55.37,56.01,55.59,55.55,55.55,56.4,56.1,56.31,0,57.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-29,0,0,0,0,0,67.9,65.05,0,61.49,60.44,0,0,57.72,57.3,57.14,56.32,56.87,56.13,56.12,56.63,56.76,56.99,0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30,0,0,0,0,72.55,0,65.3,0,0,60.55,59.66,58.06,57.79,57.13,56.64,56.21,56.13,56.21,56.29,56.61,57.04,56.84,56.65,57.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01,0,0,0,0,0,69.48,66.73,0,62.52,61.0,59.85,58.89,59.02,57.72,57.73,56.47,55.93,55.89,56.34,56.51,56.46,56.59,56.58,57.57,58.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-02,0,0,0,0,77.14,71.55,0,0,0,62.66,59.39,0,0,0,57.85,57.51,56.97,56.71,55.78,56.35,56.37,56.69,56.43,0,57.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-03,0,0,0,0,0,68.7,67.42,0,64.31,0,60.55,0,59.36,58.94,59.53,0,0,57.78,57.15,57.0,56.78,0,56.93,58.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-04,0,0,0,0,0,0,67.86,0,64.62,62.28,61.06,60.99,61.22,59.07,58.46,58.77,58.64,57.2,57.31,56.98,56.54,56.31,56.75,56.48,56.92,56.52,57.79,57.99,0,0,59.73,59.59,59.8,0,0,0,60.7,0,0,0,61.87,0,62.35,63.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-05,0,0,0,0,0,75.83,70.69,0,0,68.7,66.93,64.84,61.32,61.88,59.28,58.74,58.22,57.09,56.05,56.19,55.77,56.02,55.42,55.81,55.48,55.58,55.97,56.15,57.7,56.34,0,0,0,0,0,0,0,0,0,0,56.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-06,0,0,0,0,0,80.4,77.31,0,71.48,69.13,67.06,64.21,63.88,62.8,59.53,60.23,0,57.3,57.08,57.48,56.93,55.66,56.25,54.88,55.16,55.25,55.91,55.75,56.37,56.22,0,0,56.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-07,0,0,0,0,0,81.15,76.79,0,70.86,68.54,67.35,65.27,62.51,62.6,58.73,58.37,57.4,55.99,55.01,55.35,54.48,53.98,53.82,0,53.16,52.79,52.67,53.5,53.88,0,55.56,0,0,0,0,0,0,0,0,0,57.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-08,0,0,0,0,84.07,0,79.37,0,73.95,68.47,67.8,65.71,64.26,62.48,59.7,58.94,0,0,55.24,54.73,55.31,53.52,53.04,53.78,52.76,52.88,52.86,53.5,53.43,53.3,0,0,54.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-09,0,0,0,0,0,0,0,0,0,68.95,67.12,65.02,63.26,61.84,0,59.16,0,57.23,55.67,0,54.35,54.57,53.36,0,53.34,0,54.16,0,0,0,0,0,0,0,55.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,61.99,0,0,0,58.03,57.07,0,55.11,54.68,0,0,53.12,53.4,54.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-11,0,0,0,86.88,82.89,80.01,75.2,0,69.27,69.92,63.78,62.71,64.37,59.23,58.05,0,55.61,55.17,54.09,53.36,52.98,53.44,53.34,53.64,53.37,55.05,54.49,55.28,0,0,0,0,55.62,0,56.11,0,56.55,0,0,0,58.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-12,0,0,0,89.62,0,0,74.36,0,0,0,64.14,62.98,60.5,58.62,0,56.85,56.49,54.46,0,53.74,53.52,53.0,53.27,53.06,52.98,52.88,52.95,0,0,0,0,54.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13,0,0,0,0,83.42,0,78.26,0,72.81,0,66.94,0,64.29,61.78,58.46,59.43,56.66,0,55.95,53.16,53.05,52.93,53.21,52.6,53.19,53.12,52.77,0,53.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-14,0,0,0,0,83.21,0,76.2,0,71.11,68.23,67.84,64.25,64.34,60.61,59.79,58.52,57.79,56.7,55.36,54.52,54.53,53.54,53.28,52.44,53.11,53.2,53.34,0,54.39,0,0,0,0,0,0,0,54.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-15,0,0,0,0,0,0,0,0,0,67.32,68.16,0,62.69,60.47,58.92,0,56.39,55.65,54.83,0,54.63,0,0,53.3,52.86,53.08,53.04,0,52.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-16,0,0,0,0,0,0,0,0,0,68.33,67.39,64.92,63.08,0,59.83,0,0,55.17,54.34,53.43,53.43,0,52.38,52.41,52.27,52.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-17,0,0,0,0,82.76,0,0,0,68.19,0,0,64.14,0,0,58.79,0,0,0,0,0,54.26,0,53.81,0,52.32,52.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-18,0,0,0,0,82.87,0,74.01,0,71.87,66.48,66.54,0,64.73,62.03,60.19,58.9,56.22,55.57,56.08,0,53.67,53.78,54.18,54.06,53.88,53.33,52.79,54.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-19,0,0,0,0,0,0,0,0,71.61,0,0,0,64.18,62.59,0,0,57.51,58.28,56.14,55.91,55.1,55.42,54.67,54.7,53.71,54.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-20,124.41,0,0,94.0,0,82.89,76.83,0,75.14,73.12,71.17,68.89,67.1,64.86,62.77,60.87,59.9,58.92,57.1,57.18,57.2,56.18,56.14,55.3,55.7,55.68,55.57,55.76,55.95,56.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-21,0,0,0,0,88.4,84.48,79.22,0,0,70.1,0,68.67,66.96,63.31,0,0,0,0,58.21,57.06,56.6,0,56.61,56.26,56.31,55.54,55.06,55.92,55.39,56.7,0,0,0,0,0,0,0,0,0,0,60.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-22,0,0,0,0,0,83.77,79.66,0,75.38,74.07,71.57,68.42,65.99,66.67,63.32,61.26,59.59,0,57.65,56.88,57.22,56.73,0,55.14,55.68,55.22,56.26,55.11,0,0,0,0,56.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-23,130.82,112.66,108.15,100.07,92.22,85.37,78.01,0,0,0,0,67.27,0,63.84,0,0,0,0,58.43,0,55.58,55.69,54.7,55.45,55.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-24,0,0,0,0,91.16,81.76,77.88,0,0,0,70.19,0,66.1,0,62.36,60.95,0,59.64,57.02,56.97,56.35,0,56.16,0,54.7,0,55.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-25,0,0,0,0,0,83.5,0,0,75.49,0,69.91,69.37,67.18,0,0,0,0,59.6,58.61,57.84,57.01,0,56.01,56.12,55.85,0,54.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
