,16000,20000,24000,28000,32000,34000,36000,38000,40000,42000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,56000,58000,60000,62000,64000,66000
2021-01-28,171.61,149.19,137.3,126.1,113.4,0,114.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-29,179.5,143.02,128.96,121.09,119.01,0,120.71,0,128.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-30,147.68,137.05,124.26,114.66,110.54,0,114.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,150.72,135.93,123.72,110.27,108.88,109.31,114.61,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-01,0,136.44,120.32,106.82,102.3,101.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-02,0,134.39,120.5,106.35,99.1,99.79,0,102.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,167.87,153.5,120.33,107.7,102.77,95.33,95.16,99.61,0,102.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-04,0,129.85,118.78,114.3,99.38,98.38,92.29,96.68,91.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-05,0,140.52,119.91,108.73,100.3,97.45,95.74,91.34,98.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-06,0,147.68,141.19,118.34,106.28,102.41,98.84,95.98,95.24,97.67,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
2021-02-07,0,0,125.37,118.52,104.66,106.09,105.05,104.21,102.97,97.8,0,0,0,0,95.1,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-08,232.12,196.02,164.52,143.24,145.11,138.01,143.53,134.85,138.02,141.29,144.77,0,0,0,141.81,0,0,0,143.7,0,0,84.65,0,0.0,0,0,0
2021-02-09,0,209.12,174.82,162.3,128.36,127.99,125.07,123.69,122.64,123.7,121.67,0,120.44,0,122.89,0,123.61,0,128.09,0,0,150.53,0,150.34,0,0,153.61
2021-02-10,0,0,179.82,154.14,129.82,136.85,125.38,121.0,119.46,114.64,115.79,0,111.0,0,114.77,0,114.46,0,0,0,0,0,0,124.02,0,0,0
2021-02-11,304.45,245.48,195.59,174.35,155.35,150.08,144.93,145.03,138.13,128.16,129.4,0,120.74,0,117.55,0,112.84,0,0,0,108.65,0,0,0,0,0,0
2021-02-12,0,256.06,209.19,164.85,159.43,156.52,154.86,139.24,134.7,130.84,118.86,119.99,115.21,112.25,109.59,109.72,116.03,0,107.16,0,0,0,0,0,0,0,0
2021-02-13,0,274.72,219.87,182.69,178.75,156.82,158.57,143.15,132.22,128.18,116.54,117.49,113.72,111.63,107.44,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,0,0,0,199.74,164.76,160.27,148.75,148.32,135.29,134.66,121.11,119.72,116.43,114.43,111.32,114.19,118.32,0,0,0,0,0,0,0,0,0,0
2021-02-15,0,0,293.94,234.82,184.5,171.04,151.09,152.18,138.5,121.67,115.48,114.16,111.46,105.44,104.4,102.7,0,0,0,0,0,86.52,0,0.0,0,0,133.5
2021-02-16,0,0,0,0,213.35,184.99,192.9,166.02,144.03,138.36,134.2,118.46,119.17,118.94,137.85,131.99,122.52,137.01,122.57,0,113.0,0,0,0,0,0,0
2021-02-17,0,500.0,422.53,358.48,246.35,217.13,218.8,225.28,195.19,157.56,133.42,120.18,126.7,106.61,108.32,103.92,101.89,97.5,96.35,0,0,114.33,0,0,0,0,0
2021-02-18,0,0,0,0,0,362.43,0,292.62,268.74,220.28,154.57,211.05,171.61,128.47,134.11,104.91,108.0,96.43,85.86,99.34,0,0,384.32,0.0,0,0,0
