,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000
2021-06-27,142.59,131.0,140.35,134.2,122.98,115.77,107.57,102.16,65.11,67.13,0
2021-06-28,199.87,156.38,157.15,165.85,137.88,114.16,96.0,97.55,91.11,0,76.35
