,19000,19500,20000,20500,21000,21500,22000,22500,23000,24000
2022-07-16,91.71,74.99,73.67,69.6,69.99,70.82,0,0,0,0
2022-07-17,0,96.05,86.91,60.58,62.9,71.05,64.71,0,0,0
