,50000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000
2021-03-19,109.44,107.6,101.52,86.77,86.44,75.18,71.55,72.02,67.85,70.21,0,0,0,0,0,0
2021-03-20,0,106.59,0,105.12,91.26,81.05,86.14,68.68,62.25,0.0,49.46,0,0,0,0,0
