,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000
2022-02-18,98.74,91.38,84.1,76.13,69.45,58.68,55.57,0,0,0
2022-02-19,118.63,109.65,93.88,98.87,61.75,33.1,55.86,0,0,0
