,15000,15500,15750,16000,16250,16500,16750,17000,17250,17500,18000
2022-12-19,78.81,67.47,61.65,56.2,49.13,43.63,39.51,59.08,0,0,0
2022-12-20,78.3,74.04,89.23,57.43,60.79,53.87,38.49,29.78,34.21,0,80.87
