,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000,67000,68000
2021-10-23,95.13,87.59,86.26,81.67,74.74,67.62,67.05,68.28,67.24,69.69,68.39,0,0,0,0
2021-10-24,0,103.64,101.71,85.22,101.88,74.95,78.32,70.33,91.86,0,0,0,0,0,0
