,34000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000
2021-09-28,155.15,138.78,115.79,108.21,99.06,89.67,77.59,81.4,67.45,64.17,0,0
2021-09-29,0,134.32,147.79,139.06,105.14,88.52,72.52,50.05,0.0,0,0,0
