,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000
2021-01-19,0,0,134.55,117.29,110.33,108.9,102.87,106.24,103.51,97.15,0,0,0,0
2021-01-20,185.74,159.29,146.57,112.65,97.6,90.29,104.05,0,0,0,0,0,0,0
