,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000
2022-05-16,154.3,140.44,126.9,113.57,101.42,83.28,77.72,0,0,0,0
2022-05-17,194.28,147.1,173.14,130.49,133.2,94.22,60.93,55.73,0,0,0
