,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000
2022-03-26,74.31,72.64,63.51,55.31,53.02,45.45,0,0,0,0,0
2022-03-27,0,88.52,88.86,72.21,94.23,85.15,64.78,69.42,76.44,0,0
