,2500,3000,3500,4000,4500,5000,6000,7000,7500,8000,8500,8750,9000,9250,9500,9750,10000,10500,11000,11500,12000,13000,14000,16000,18000,20000,22000,24000,26000,28000,30000,32000
2020-01-01,0,0,0,0,0,0,72.51,72.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02,0,83.69,0,0,0,73.42,72.08,73.83,0,74.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-03,0,0,0,0,0,0,72.81,73.57,0,73.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-04,0,0,0,0,0,0,72.87,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-05,0,0,0,0,0,73.91,73.8,73.73,0,76.95,0,0,76.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-06,0,82.86,0,78.38,0,76.98,74.6,73.65,0,75.67,0,0,74.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-07,0,87.9,0,0,0,76.11,74.81,76.87,0,80.31,0,0,0,0,0,0,0,0,0,0,0,0,85.34,0,0,0,0,0,0,0,0,0
2020-01-08,0,89.58,0,0,0,79.23,78.14,76.68,0,78.26,0,0,0,0,0,0,79.76,0,0,0,0,0,89.24,0,0,0,0,0,0,0,0,0
2020-01-09,0,0,0,0,0,77.17,74.94,75.52,0,76.84,0,0,76.93,0,0,0,78.24,0,0,0,80.89,0,0,0,0,0,0,0,0,0,0,0
2020-01-10,0,90.94,0,81.55,0,79.12,75.24,75.46,0,77.06,0,0,0,0,0,0,77.86,0,0,0,0,0,85.28,0,0,0,0,0,0,0,0,0
2020-01-11,0,0,0,0,0,75.93,74.47,73.85,0,76.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-12,0,0,0,80.52,0,75.78,74.2,74.12,0,0,0,0,0,0,0,0,0,0,0,0,78.76,0,0,0,0,0,0,0,0,0,0,0
