,36000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000
2022-02-10,0,98.55,101.28,91.35,83.29,70.62,64.3,65.67,63.46,64.05,0,0,0
2022-02-11,140.34,124.68,124.99,112.66,77.82,66.76,62.93,87.91,0.0,0,0,0,0
