,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000
2021-01-25,0,136.22,121.83,98.6,99.4,85.6,84.45,87.04,0,0,0,0,0
2021-01-26,167.46,186.18,150.13,122.7,113.78,100.25,90.05,0,0,0,0,0,0
