,19000,19500,20000,20500,21000,21500,22000,22500,23000,24000
2022-07-09,86.69,71.77,74.44,62.02,63.02,59.07,59.03,0,0,0
2022-07-10,0,93.53,81.94,63.31,58.29,65.1,63.58,0,0,0
