,32000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000
2022-02-26,0,91.1,91.62,89.2,75.92,69.03,66.49,57.78,0,0,0
2022-02-27,153.98,104.91,138.3,109.93,98.22,85.27,0.0,69.2,0,0,0
