,19000,19500,20000,20500,21000,21500,22000,22500,23000,24000,25000
2022-07-08,98.61,88.21,88.03,63.9,62.34,60.95,58.38,74.29,0,0,0
2022-07-09,0,84.13,83.58,98.05,58.6,47.14,57.12,0,0,0,0
