,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000
2022-05-12,230.07,211.65,203.45,180.48,166.9,143.36,127.07,120.58,124.91,115.57,0,0,0
2022-05-13,267.86,222.82,246.33,247.74,186.83,179.06,133.93,97.17,95.03,107.75,75.12,0,0
