,20000,21000,21500,22000,22500,22750,23000,23250,23500,23750,24000,24250,24500,24750,25000,25250,25500,25750,26000,26500,27000,27500,28000
2023-02-16,138.88,106.85,114.54,93.7,87.61,0,77.49,77.44,73.99,73.87,74.81,71.72,76.98,74.21,75.86,73.41,77.08,0,77.42,0,0,0,0
2023-02-17,128.71,107.35,98.26,116.91,141.99,102.51,100.52,101.26,91.55,93.15,77.67,65.48,64.84,75.66,75.84,0,0,0,0,0,0,0,0
