,20000,20500,21000,21500,22000,22500,23000,23500,24000,25000
2022-07-24,84.55,91.61,88.26,83.12,86.85,82.38,82.92,82.67,0,0
2022-07-25,99.96,87.85,81.62,75.06,113.37,79.26,70.68,0,0,0
