,36000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000
2022-01-17,115.02,88.25,74.53,64.5,61.71,51.86,51.13,0,0,0,0
2022-01-18,0,0,92.96,96.41,65.34,51.63,51.86,0,0,0,0
