,36000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,52000
2021-05-17,205.66,178.03,0,157.08,147.93,140.94,129.76,121.58,123.17,119.73,118.59,0,0,0,0
2021-05-18,231.18,181.63,185.23,168.82,159.57,139.94,120.09,108.63,98.46,114.16,0.0,0,0,0,0
