,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000
2021-06-12,138.07,136.7,116.98,108.94,100.3,87.48,82.64,0,90.91,100.88,84.16,0,0
2021-06-13,159.31,221.16,281.22,273.86,231.57,180.28,155.1,129.97,116.09,113.9,104.83,0,0
