,19000,19500,19750,20000,20250,20500,20750,21000,21250,21500,21750,22000,22500,23000,24000
2023-01-15,81.4,76.31,75.03,75.56,72.45,70.41,69.12,71.17,77.7,84.29,0,0,0,0,0
2023-01-16,102.75,94.31,107.34,102.01,83.4,67.28,63.81,57.67,58.47,74.04,0,89.21,0,0,0
