,17000,18000,18250,18500,18750,19000,19250,19500,19750,20000,20500,21000
2022-10-10,92.63,66.01,0,60.34,0,56.41,0,53.66,0,51.73,0,0
2022-10-11,141.12,82.72,66.41,68.31,59.66,50.67,55.28,50.78,0,53.58,0,0
