,20000,25000,26000,28000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,42000,44000,45000,46000,48000,50000,55000,60000,65000,70000
2021-05-20,0,150.83,0,0,126.37,0,119.99,0,120.38,0,115.09,0,105.11,0,105.78,100.73,0,0,0,0,0,0,0,0,0
2021-05-21,166.79,159.55,0,150.26,144.32,0,137.19,0,132.16,0,127.37,0,119.67,0,102.52,95.61,0,0,0,0,0,0,0,0,0
2021-05-22,183.63,165.71,0,152.26,150.03,0,143.68,0,136.89,0,129.41,0,125.13,0,121.24,0,0,0,0,0,0,0,0,0,0
2021-05-23,194.23,172.99,169.99,162.52,159.81,0,151.45,0,144.41,0,145.95,0,148.0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-24,180.59,158.42,0,138.91,134.92,0,125.93,0,125.58,0,117.99,0,113.03,0,114.63,0,0,0,0,0,0,0,0,0,0
2021-05-25,176.91,153.3,149.45,142.69,136.6,0,126.56,0,124.35,0,119.33,0,113.45,0,108.9,0,108.38,0,0,0,0,0,0,0,0
2021-05-26,176.37,156.45,151.14,139.85,132.75,0,123.99,0,112.43,0,106.77,0,102.8,0,100.39,105.44,93.61,0,0,0,0,0,0,0,0
2021-05-27,176.89,147.54,142.79,131.52,122.11,0,111.23,0,104.34,0,96.9,0,92.09,0,93.33,93.52,0,93.45,93.62,94.01,92.73,92.8,0,0,0
2021-05-28,185.84,158.02,155.25,134.28,130.75,0,121.74,0,113.3,112.63,102.86,102.15,101.47,0,94.93,103.76,0,0,0,0,0,0,0,0,0
2021-05-29,192.3,160.1,158.44,146.49,133.41,0,125.69,123.68,121.77,110.84,110.8,0,75.81,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-30,205.72,172.84,162.9,152.61,139.88,0,130.91,125.86,120.66,115.31,115.08,115.79,87.32,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-31,176.83,158.72,147.8,132.77,124.0,0,113.78,105.46,105.72,100.25,98.28,95.01,93.31,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,197.85,159.4,146.05,137.36,124.0,0,108.4,107.99,104.35,98.03,96.0,93.69,93.26,0,80.21,0,0,0,0,0,0,0,0,0,0
2021-06-02,190.03,154.66,151.44,137.93,123.21,0,107.23,103.6,96.49,92.9,88.85,83.27,83.76,81.16,85.05,0,0,0,0,0,0,0,0,0,0
2021-06-03,203.33,172.55,164.95,151.45,130.88,0,119.42,109.53,104.61,93.02,84.0,88.57,82.72,82.17,80.83,80.27,0,0,0,0,0,0,0,0,0
2021-06-04,204.98,165.98,164.03,147.71,129.19,0,114.73,106.25,101.33,96.96,92.44,88.16,96.55,88.57,86.33,90.67,0,0,0,0,0,153.57,0,0,0
2021-06-05,219.97,177.06,173.11,150.75,129.62,0,117.26,112.11,104.42,100.66,97.56,93.52,97.86,91.47,0,0,0,0,0,151.6,0.0,0,0,0,0
2021-06-06,222.69,176.6,172.31,155.0,134.84,0,116.55,105.74,98.59,93.4,90.17,86.02,90.61,102.73,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,254.24,187.61,183.88,162.77,133.79,0,117.19,107.92,105.15,99.74,98.83,96.35,112.83,101.18,90.12,152.91,154.01,155.32,147.47,0,0,0,0,0,0
2021-06-08,263.36,188.99,179.53,163.27,138.28,127.47,117.24,110.7,102.54,102.41,100.4,108.75,0.0,127.03,123.46,167.93,0,0,0,0,0,0,0,0,0
2021-06-09,337.69,242.93,226.09,226.27,166.72,154.58,148.73,131.97,118.52,107.62,101.2,95.13,87.25,46.76,91.02,0,0,0,0,0,0,0,0,0,0
2021-06-10,0,0,354.08,277.65,223.43,189.82,176.15,185.03,140.67,124.35,95.18,93.38,73.58,138.42,178.5,124.16,0,0,0,0,0,0,0,0,0
