,24000,26000,27000,27500,28000,28500,29000,29500,30000,30500,31000,31500,32000,33000,34000
2022-06-09,148.02,111.54,94.64,94.91,85.08,81.49,76.7,75.31,70.11,68.76,0,0,0,0,0
2022-06-10,0,148.47,128.76,95.57,76.63,54.18,51.52,33.11,0.0,0.0,74.77,0,0,0,0
