,23000,23500,24000,24500,25000,25250,25500,25750,26000,26250,26500,26750,27000,27500,28000,28500,29000
2023-09-08,57.65,53.38,43.45,34.07,28.83,28.5,26.27,22.2,19.04,32.66,0,0,0,0,0,0,0
2023-09-09,0,0,0,45.51,32.65,28.08,23.51,19.22,15.96,0,0,0,0,0,0,0,0
2023-09-10,0,0,78.31,63.76,46.63,45.83,34.0,27.44,22.29,0,0,0,0,0,0.0,0,0
