,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,48000,52000,56000
2020-12-24,79.84,0,74.28,0,74.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-25,82.23,80.44,77.84,76.65,76.55,75.98,0,0,0,0,0,0,79.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-26,91.46,86.24,86.44,84.09,81.99,83.81,84.59,72.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-27,101.88,94.83,90.85,85.56,80.24,78.85,80.46,82.23,87.07,82.07,0,0,0,0,0,0,0,0,72.08,0,0,0,0,0,0,0,0,0
2020-12-28,95.94,90.08,86.5,84.93,81.69,76.63,78.92,78.95,80.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-29,98.75,95.4,88.84,82.65,86.42,88.24,83.61,79.03,81.86,0,0,0,0,0,0,0,0,0,112.69,0,0,0,0,0,0,0,0,0
2020-12-30,125.5,114.58,102.57,100.69,95.86,89.49,87.4,86.26,86.02,81.68,85.19,0,80.0,0,81.51,0,85.15,0,0,0,0,0,0,0,0,0,0,0
2020-12-31,121.03,116.57,115.59,105.77,101.34,100.25,95.48,94.53,93.36,91.56,90.56,0,0,0,87.56,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,115.36,104.3,100.52,94.05,92.33,85.85,84.13,81.48,79.62,81.8,78.77,78.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-02,138.44,136.85,119.59,111.19,105.53,106.02,96.9,97.35,93.45,90.28,90.12,90.66,88.26,95.32,96.61,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,145.28,154.49,148.77,133.38,128.88,122.92,111.79,104.78,111.73,110.54,108.46,108.09,108.38,107.65,99.4,0,98.08,0,103.5,0,0,0,0,0,0,0,0,0
2021-01-04,151.48,131.77,136.11,125.01,117.68,117.67,114.89,104.87,109.82,102.63,103.13,103.81,102.69,100.28,98.7,0,100.03,0,101.64,0,111.01,0,0,0,0,0,0,0
2021-01-05,171.15,151.05,151.99,149.49,140.83,132.01,122.51,121.24,117.64,112.91,106.34,106.21,110.68,102.29,101.54,0,0,0,99.06,0,107.71,0,0,0,0,0,0,0
2021-01-06,181.53,183.19,159.33,157.32,150.75,157.77,146.89,135.1,137.1,127.36,126.81,122.55,115.78,112.49,115.6,108.2,110.94,112.08,118.64,0,0,0,0,0,0,0,0,0
2021-01-07,223.77,238.04,190.58,201.49,210.3,187.44,185.18,173.77,178.63,174.44,162.7,158.81,154.24,153.33,153.47,149.76,147.46,148.59,142.81,146.46,146.81,150.27,0,0,0,164.86,0,0
2021-01-08,242.47,241.73,235.1,228.58,194.95,225.01,207.92,203.39,191.97,193.09,185.38,172.53,184.1,157.52,158.54,166.51,161.06,152.18,150.71,145.94,147.75,144.87,136.19,146.54,0,0,0,0
2021-01-09,229.58,259.9,227.29,216.23,238.02,211.41,211.24,197.91,210.42,203.93,191.24,191.51,181.05,167.88,174.93,160.78,164.34,153.25,151.18,159.56,156.94,153.79,0,143.51,0,0,0,0
2021-01-10,241.25,242.2,255.0,215.44,224.53,198.59,225.1,217.24,210.21,190.59,205.8,190.23,189.08,180.6,179.04,173.65,167.39,162.94,159.82,167.3,163.75,165.4,158.6,0.0,0,0.0,0,0
2021-01-11,307.54,225.48,257.31,229.66,232.77,214.68,197.3,181.55,174.93,158.8,146.19,129.55,125.81,123.38,121.95,127.07,124.98,139.36,170.71,142.58,148.9,154.9,0.0,0.0,0,0,0.0,0.0
2021-01-12,279.61,250.22,249.94,238.9,257.69,237.77,214.3,212.57,191.18,187.51,171.81,167.45,163.9,154.72,151.87,150.53,151.38,138.36,131.3,135.65,120.95,151.13,0,0,0,0.0,0.0,0
2021-01-13,0,379.43,272.63,408.67,307.87,281.83,256.69,255.72,210.76,223.79,222.7,202.05,176.12,173.09,153.35,130.32,127.39,128.3,130.32,151.56,141.6,115.81,0,0,0,0,0,0
2021-01-14,0,0,0,0,390.84,359.68,0,251.47,380.89,370.13,294.7,193.41,243.41,202.1,212.21,172.35,145.15,148.21,143.71,136.97,158.29,157.67,0,0,161.46,0,0.0,0.0
