,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000
2022-05-23,146.97,130.6,101.94,93.53,79.67,73.59,69.56,0,0,0,0
2022-05-24,0,152.49,131.56,107.72,103.5,57.33,44.49,0,0,0,0
