,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000
2022-01-08,110.3,100.29,81.86,77.5,67.85,64.42,58.86,59.85,0,0,0
2022-01-09,0,0,92.24,87.49,89.3,59.71,53.31,52.23,0,0,0
