,17000,18000,18500,19000,19250,19500,19750,20000,20250,20500,21000,22000
2022-08-28,128.22,103.91,98.08,87.92,0,86.48,0,83.41,0,78.13,0,0
2022-08-29,126.9,112.22,83.22,103.85,67.89,62.87,56.57,58.78,48.01,52.85,65.8,0
