,16000,17000,17500,18000,18500,18750,19000,19250,19500,19750,20000,20500,21000
2022-09-19,95.03,95.04,90.34,82.38,76.08,0,70.21,0,67.56,0,66.85,0,0
2022-09-20,0,158.21,137.57,91.34,92.79,77.85,73.21,70.62,75.0,0,67.63,0,0
