,16000,17000,19000,20000,21000,22000,23000,24000,25000,25500,26000,26500,27000,27500,28000,28500,28750,29000,29250,29500,29750,30000,30250,30500,30750,31000,31500,32000,32500,33000,33500,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000
2023-06-29,0,0,0,0,68.13,59.27,59.57,55.23,54.0,0,0,47.88,45.16,41.16,42.98,43.44,0,42.45,0,40.46,0,39.89,0,40.83,0,42.09,41.8,43.99,0,0,0,0,49.88,52.42,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,0,0,0,0,70.14,69.86,59.38,0,51.54,48.33,48.11,46.1,44.5,43.84,43.03,42.15,0,41.61,0,41.74,0,41.46,0,41.4,0,42.49,44.14,44.35,47.25,45.6,46.78,50.41,49.57,59.37,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01,0,0,0,0,0,69.72,59.75,52.29,49.14,47.55,45.69,45.45,44.07,42.23,40.52,40.58,0,41.0,0,39.36,0,39.26,0,39.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-02,0,0,0,0,0,0,0,0,49.86,47.99,0,46.35,43.42,43.56,43.54,42.99,0,43.01,0,42.37,0,42.1,0,43.15,0,44.07,44.06,46.7,0,46.81,47.05,0,50.23,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-03,0,0,0,0,0,67.17,59.1,59.77,0,52.08,49.9,48.53,47.87,46.16,44.89,45.75,0,44.58,0,43.76,0,43.97,0,45.1,0,44.34,44.82,45.77,45.32,0,0,49.55,0,53.03,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-04,0,0,0,0,0,0,0,54.39,51.18,0,49.87,47.03,46.7,45.21,43.97,42.1,0,42.01,0,42.89,0,42.65,0,42.31,0,42.99,43.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-05,0,0,0,0,0,70.62,68.75,63.87,57.62,55.66,55.47,48.67,48.72,44.61,43.79,42.66,0,41.74,0,41.73,0,40.8,0,40.57,0,40.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-06,0,0,0,0,0,0,70.93,65.59,58.02,54.93,51.78,52.01,47.38,49.51,44.51,43.1,0,43.62,0,42.75,0,42.79,0,43.89,0,44.15,44.1,45.94,43.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-07,0,0,84.15,0,0,72.28,67.19,62.88,59.16,54.09,54.19,50.22,48.49,44.84,42.96,43.55,0,39.26,0,40.19,0,37.9,0,38.21,0,40.97,41.61,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-08,0,0,0,0,0,0,66.22,0,0,50.69,48.61,46.9,43.79,40.44,41.0,38.91,0,37.63,0,35.97,0,36.59,0,36.73,0,0,37.64,39.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-09,0,0,0,92.62,0,0,0,0,0,52.04,0,47.47,41.76,42.3,40.07,38.35,0,36.59,0,36.92,0,36.25,0,36.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-10,0,0,0,98.91,0,0,71.22,67.88,0,56.3,55.2,50.82,51.32,47.74,45.19,42.54,0,41.88,0,41.34,0,40.3,0,39.38,0,39.93,40.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-11,0,0,0,0,90.02,0,0,0,0,57.6,54.7,0,49.0,46.5,43.47,41.17,0,40.19,0,39.49,0,38.08,0,39.36,0,39.02,41.3,0,0,40.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-12,0,0,0,0,0,0,0,0,0,0,0,54.01,48.34,47.42,42.81,41.14,0,39.11,0,36.56,0,37.12,0,35.59,0,41.21,38.85,0,0,45.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
