,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000
2021-12-25,98.48,84.33,72.71,68.0,67.15,63.34,64.61,56.2,56.0,0,0,0
2021-12-26,0,84.36,82.57,66.55,81.79,53.15,54.64,44.52,0,0,0,0
