,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000
2022-02-11,119.64,110.16,92.31,91.2,81.3,73.39,62.7,66.19,0,0,0,0
2022-02-12,0,116.41,127.03,89.92,86.54,72.35,47.65,102.98,0,0,0,0
