,35000,40000,45000,46000,48000,50000,52000,54000,55000,56000,58000,60000,62000,63000,64000,65000,66000,70000,75000,80000
2021-03-25,113.53,97.42,86.92,79.36,78.44,75.46,74.02,74.46,0,0,0,0,0,0,0,78.71,0,0,0,0
2021-03-26,113.64,102.84,81.42,78.06,73.47,72.38,66.96,69.01,0,67.79,0,0,0,0,0,0,0,0,0,0
2021-03-27,113.3,101.31,83.03,75.91,77.08,71.51,67.77,67.08,0,64.72,68.17,0,0,0,0,72.05,0,0,0,0
2021-03-28,108.78,99.51,81.34,79.31,71.86,67.54,63.25,61.47,0,62.03,67.76,0,0,0,0,0,0,0,0,0
2021-03-29,120.1,107.47,92.75,89.54,80.58,75.05,71.35,70.18,0,70.12,69.0,70.94,69.37,0,0,0,0,0,0,0
2021-03-30,123.05,114.29,93.45,86.08,83.13,78.37,74.96,72.05,0,71.69,69.08,71.72,72.65,0,0,0,0,0,0,0
2021-03-31,122.36,105.12,97.83,91.41,89.74,82.13,76.93,74.14,0,74.05,73.93,74.57,71.78,0,0,0,0,0,0,0
2021-04-01,131.41,113.64,95.84,88.99,85.65,79.88,73.49,69.84,0,68.13,67.95,69.89,69.28,0,0,73.98,74.76,0,0,0
2021-04-02,129.01,111.97,92.43,95.21,86.3,80.19,75.29,72.81,71.91,70.21,68.93,69.6,66.94,0,0,0,0,0,0,0
2021-04-03,131.15,117.76,93.72,91.48,83.49,78.28,74.96,70.49,70.03,70.75,70.44,71.75,0,0,0,0,0,0,0,0
2021-04-04,0,103.27,91.33,89.63,85.26,79.17,70.66,67.9,67.0,70.5,66.77,66.13,0,0,0,0,0,0,0,0
2021-04-05,134.07,112.35,92.98,91.74,87.67,84.44,75.24,69.74,68.57,68.7,67.38,66.28,68.07,0,0,0,0,0,0,0
2021-04-06,136.72,112.42,98.11,95.91,88.99,81.93,74.1,69.59,68.22,69.52,67.27,68.33,70.05,0,0,0,0,0,0,0
2021-04-07,135.64,117.07,92.08,91.61,85.94,78.53,68.83,64.86,64.26,62.74,65.39,64.81,62.97,0,0,0,0,0,0,0
2021-04-08,136.06,127.16,98.47,92.83,86.66,81.17,70.09,59.31,57.4,56.37,55.65,55.76,56.66,0,64.42,0,0,0,0,0
2021-04-09,0,119.1,101.59,100.28,91.78,85.91,72.71,69.11,62.38,62.31,59.34,63.18,56.05,0,65.49,59.51,0,0,0,0
2021-04-10,184.79,132.22,110.2,114.6,109.64,93.69,86.11,77.37,70.13,69.51,71.84,67.65,72.57,0,73.38,84.64,57.07,0,0,0
2021-04-11,0,153.42,114.33,109.91,105.25,95.39,82.95,71.53,73.05,69.75,64.53,63.46,66.71,0,0,72.31,0,0,0,0
2021-04-12,233.24,165.13,131.1,125.68,107.83,102.91,97.97,85.93,80.89,76.11,69.14,67.64,66.42,0,45.32,75.17,78.69,0,0,0
2021-04-13,0,0,0,155.87,155.33,131.11,111.34,114.33,102.08,99.89,91.43,84.99,77.95,0,79.57,82.37,78.17,0.0,104.98,0
2021-04-14,0,0,0,202.2,179.24,155.26,126.97,108.34,109.16,110.6,91.27,77.34,66.92,63.35,67.58,71.26,83.98,0,105.45,0
2021-04-15,0,491.47,0,0,0,0,265.95,235.31,212.14,193.29,146.14,97.96,54.69,38.66,55.35,59.06,0,0,0.0,0
