,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000
2022-05-08,0,0,107.35,93.11,85.05,73.59,67.32,69.05,0.0,0,0
2022-05-09,153.35,123.04,117.58,106.4,126.66,155.23,0.0,109.37,105.77,0,0
