date,77000,78000,79000,80000,81000,82000,83000,83500,84000,84500,85000,85500,86000,86500,87000,87500,88000,88500,89000,89500,90000,90500,91000,91500,92000,92500,93000,94000,95000,96000,98000,100000,102000
2024-11-13,99.97,99.16,81.77,76.42,80.24,76.47,68.55,71.0,68.46,72.03,68.01,67.77,64.23,64.34,64.63,63.93,61.49,62.3,62.65,70.32,66.67,64.29,67.4,65.28,67.72,70.29,71.36,73.14,73.87,0.0,0.0,0.0,0.0
2024-11-14,104.36,91.75,91.61,88.28,82.27,76.78,77.32,69.5,62.82,67.27,64.65,61.27,67.27,63.0,63.81,60.57,59.95,59.74,66.18,60.54,66.92,69.81,62.22,64.09,65.4,76.64,67.6,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-15,121.51,116.08,115.22,113.55,93.98,91.18,127.26,118.55,95.22,86.23,87.61,90.43,80.46,74.17,71.18,65.82,57.41,53.79,46.96,37.62,35.49,33.89,30.26,34.66,37.45,43.88,0.0,0.0,0.0,94.02,0.0,0.0,140.08
