date,33000,33500,34000,34500,35000,35500,36000,36500,37000,37500,38000,38500,39000,39500,40000,40500,41000,41500,42000,42500,43000,43500
2021-01-07,163.91,187.87,184.0,215.51,168.52,169.14,170.13,157.65,153.97,169.03,158.39,149.92,153.26,163.9,159.36,163.12,170.49,171.27,168.78,0.0,0.0,0.0
2021-01-08,255.1,203.73,219.26,289.42,181.49,221.61,234.54,198.66,187.19,187.24,180.76,170.28,162.44,168.1,152.41,158.41,137.48,128.68,131.6,152.18,161.25,179.92
