,22500,23000,23500,24000,24500,25000,25500,26000,27000,28000
2022-08-14,0,61.18,55.19,53.93,53.04,54.68,0,0,0,0
2022-08-15,77.85,62.31,58.55,50.92,56.15,54.71,0.0,0,0,0
