date,78000,80000,82000,84000,85000,86000,87000,88000,89000,89500,90000,90500,91000,91500,92000,93000,98000
2024-11-14,83.91,74.5,62.12,54.24,55.26,55.12,54.06,55.28,53.05,0.0,53.41,0.0,56.3,0.0,0.0,69.24,0.0
2024-11-15,116.08,76.25,63.69,62.48,55.37,47.71,47.11,38.73,34.01,0.0,31.34,0.0,29.93,0.0,31.58,0.0,0.0
2024-11-16,124.31,0.0,78.11,75.51,61.54,59.97,66.47,52.83,34.69,35.92,42.05,28.75,31.26,26.85,24.3,0.0,371.57
