date,25000,25500,26000,26500,27000,27250,27500,27750,28000,28250,28500,28750
2023-04-03,75.79,78.07,72.99,65.4,62.61,61.18,59.36,56.07,57.98,56.92,55.73,0.0
2023-04-04,0.0,0.0,76.02,65.55,71.69,64.98,50.11,44.48,45.0,40.7,57.18,55.67
