date,88000,90000,92000,94000,95000,95500,96000,96500,97000,97500,98000,98500,99000,100000,101000,102000,103000,104000,106000
2024-11-22,80.5,66.14,56.78,53.49,49.49,0.0,46.1,0.0,44.53,0.0,43.42,0.0,43.93,44.48,57.61,59.05,0.0,0.0,0.0
2024-11-23,83.56,75.46,61.61,51.24,48.43,0.0,46.04,0.0,43.08,0.0,43.32,0.0,46.47,41.25,0.0,0.0,0.0,0.0,0.0
2024-11-24,132.8,116.65,102.2,76.4,73.98,61.09,57.99,62.21,56.24,58.91,57.37,55.6,61.84,56.59,73.28,80.21,77.23,79.73,97.0
