date,33500,34000,34500,35000,35500,36000,36500,36750,37000,37250,37500,37750,38000,38250,38500,38750,39000,39250,39500,40000
2023-11-29,62.54,61.06,53.28,47.81,45.69,41.86,40.48,41.11,40.49,41.22,40.93,40.77,44.76,45.31,48.94,49.76,0.0,0.0,0.0,0.0
2023-11-30,66.52,76.73,67.78,57.33,54.49,48.99,44.3,44.4,44.49,41.37,39.27,38.94,42.03,44.74,48.75,54.53,57.76,0.0,0.0,0.0
2023-12-01,0.0,84.57,0.0,89.19,78.15,67.4,68.79,62.41,60.56,53.82,57.59,41.02,37.73,36.5,28.93,25.45,31.29,50.46,60.62,60.71
